Element ID;X;Y;Z
2382453;-26.598;15.202;2433.76
2382454;-21.546;14.464;2433.76
2382455;-28.484;16.597;2433.76
2382456;-26.483;15.941;2433.76
2382457;-19.134;14.317;2433.76
2382458;-34.505;44.993;2433.76
2382459;-82.586;-8.321;2433.76
2382460;-5.674;74.012;2433.76
2382461;-32.241;30.655;2433.76
2382462;-31.634;27.67;2433.76
2382463;-31.027;30.655;2433.76
2382464;-31.634;33.641;2433.76
2382465;-5.789;57.23;2433.76
2382466;-36.9;-9.453;0.0
2382467;-25.163;12.332;2433.76
2382468;-41.329;-8.321;2433.76
2382469;-7.766;-8.321;2433.76
2382470;-41.329;27.702;2433.76
2382471;-36.9;28.277;0.0
2382472;1.519;35.905;2433.76
2382473;1.519;69.468;2433.76
2382474;-34.505;69.468;2433.76
2382475;-35.079;41.58;0.0
2382476;-54.821;6.098;2433.76
2382477;-52.312;6.098;2433.76
2382478;-53.567;6.098;2433.76
2382479;-43.388;23.173;2438.189
2513582;-54.124;25.126;2516.437
2513583;-54.271;24.88;2516.437
2513584;-53.009;25.126;2516.437
2513585;-52.862;24.88;2516.437
2513586;-70.906;-5.745;2516.437
2513587;-71.053;-5.499;2516.437
2513588;-54.124;-5.745;2516.437
2513589;-54.271;-5.499;2516.437
2513590;-53.009;-5.745;2516.437
2513591;-52.862;-5.499;2516.437
2513592;-20.561;-5.745;2516.437
2513593;-20.708;-5.499;2516.437
2513594;-19.446;-5.745;2516.437
2513595;-19.299;-5.499;2516.437
2513596;-1.204;24.372;2516.437
2513597;-1.057;24.126;2516.437
2513598;-1.204;22.963;2516.437
2513599;-1.057;23.209;2516.437
2513600;-1.204;56.525;2516.437
2513601;-1.057;56.772;2516.437
2513602;-1.204;57.935;2516.437
2513603;-1.057;57.689;2516.437
2513604;-1.204;74.716;2516.437
2513605;-1.057;74.47;2516.437
2513606;-31.782;74.716;2516.437
2513607;-31.929;74.47;2516.437
2513608;-31.782;57.935;2516.437
2513609;-31.929;57.689;2516.437
2513610;-31.782;56.525;2516.437
2513611;-31.929;56.772;2516.437
2513613;-70.906;25.126;2525.623
2513614;-71.053;24.88;2525.623
2513615;-54.124;25.126;2525.623
2513616;-54.271;24.88;2525.623
2513617;-53.009;25.126;2525.623
2513618;-52.862;24.88;2525.623
2513619;-70.906;-5.745;2525.623
2513620;-71.053;-5.499;2525.623
2513621;-54.124;-5.745;2525.623
2513622;-54.271;-5.499;2525.623
2513623;-53.009;-5.745;2525.623
2513624;-52.862;-5.499;2525.623
2513625;-20.561;-5.745;2525.623
2513626;-20.708;-5.499;2525.623
2513627;-19.446;-5.745;2525.623
2513628;-19.299;-5.499;2525.623
2513629;-1.204;24.372;2525.623
2513630;-1.057;24.126;2525.623
2513631;-1.204;22.963;2525.623
2513632;-1.057;23.209;2525.623
2513633;-1.204;56.525;2525.623
2513634;-1.057;56.772;2525.623
2513635;-1.204;57.935;2525.623
2513636;-1.057;57.689;2525.623
2513637;-1.204;74.716;2525.623
2513638;-1.057;74.47;2525.623
2513639;-31.782;74.716;2525.623
2513640;-31.929;74.47;2525.623
2513641;-31.782;57.935;2525.623
2513642;-31.929;57.689;2525.623
2513643;-31.782;56.525;2525.623
2513644;-31.929;56.772;2525.623
2513646;-70.906;25.126;2534.81
2513647;-71.053;24.88;2534.81
2513648;-54.124;25.126;2534.81
2513649;-54.271;24.88;2534.81
2513650;-53.009;25.126;2534.81
2513651;-52.862;24.88;2534.81
2513652;-70.906;-5.745;2534.81
2513653;-71.053;-5.499;2534.81
2513654;-54.124;-5.745;2534.81
2513655;-54.271;-5.499;2534.81
2513656;-53.009;-5.745;2534.81
2513657;-52.862;-5.499;2534.81
2513658;-20.561;-5.745;2534.81
2513659;-20.708;-5.499;2534.81
2513660;-19.446;-5.745;2534.81
2513661;-19.299;-5.499;2534.81
2513662;-1.204;24.372;2534.81
2513663;-1.057;24.126;2534.81
2513664;-1.204;22.963;2534.81
2513665;-1.057;23.209;2534.81
2513666;-1.204;56.525;2534.81
2513667;-1.057;56.772;2534.81
2513668;-1.204;57.935;2534.81
2513669;-1.057;57.689;2534.81
2513670;-1.204;74.716;2534.81
2513671;-1.057;74.47;2534.81
2513672;-31.782;74.716;2534.81
2513673;-31.929;74.47;2534.81
2513674;-31.782;57.935;2534.81
2513675;-31.929;57.689;2534.81
2513676;-31.782;56.525;2534.81
2513677;-31.929;56.772;2534.81
2513679;-70.906;25.126;2543.996
2513680;-71.053;24.88;2543.996
2513681;-54.124;25.126;2543.996
2513682;-54.271;24.88;2543.996
2513683;-53.009;25.126;2543.996
2513684;-52.862;24.88;2543.996
2513685;-70.906;-5.745;2543.996
2513686;-71.053;-5.499;2543.996
2513687;-54.124;-5.745;2543.996
2513688;-54.271;-5.499;2543.996
2513689;-53.009;-5.745;2543.996
2513690;-52.862;-5.499;2543.996
2513691;-20.561;-5.745;2543.996
2513692;-20.708;-5.499;2543.996
2513693;-19.446;-5.745;2543.996
2513694;-19.299;-5.499;2543.996
2513695;-1.204;24.372;2543.996
2513696;-1.057;24.126;2543.996
2513697;-1.204;22.963;2543.996
2513698;-1.057;23.209;2543.996
2513699;-1.204;56.525;2543.996
2513700;-1.057;56.772;2543.996
2513701;-1.204;57.935;2543.996
2513702;-1.057;57.689;2543.996
2513703;-1.204;74.716;2543.996
2513704;-1.057;74.47;2543.996
2513705;-31.782;74.716;2543.996
2513706;-31.929;74.47;2543.996
2513707;-31.782;57.935;2543.996
2513708;-31.929;57.689;2543.996
2513709;-31.782;56.525;2543.996
2513710;-31.929;56.772;2543.996
2513712;-70.906;25.126;2553.182
2513713;-71.053;24.88;2553.182
2513714;-54.124;25.126;2553.182
2513715;-54.271;24.88;2553.182
2513716;-53.009;25.126;2553.182
2513717;-52.862;24.88;2553.182
2513718;-70.906;-5.745;2553.182
2513719;-71.053;-5.499;2553.182
2513720;-54.124;-5.745;2553.182
2513721;-54.271;-5.499;2553.182
2513722;-53.009;-5.745;2553.182
2513723;-52.862;-5.499;2553.182
2513724;-20.561;-5.745;2553.182
2513725;-20.708;-5.499;2553.182
2513726;-19.446;-5.745;2553.182
2513727;-19.299;-5.499;2553.182
2513728;-1.204;24.372;2553.182
2513729;-1.057;24.126;2553.182
2513730;-1.204;22.963;2553.182
2513731;-1.057;23.209;2553.182
2513732;-1.204;56.525;2553.182
2513733;-1.057;56.772;2553.182
2513734;-1.204;57.935;2553.182
2513735;-1.057;57.689;2553.182
2513736;-1.204;74.716;2553.182
2513737;-1.057;74.47;2553.182
2513738;-31.782;74.716;2553.182
2513739;-31.929;74.47;2553.182
2513740;-31.782;57.935;2553.182
2513741;-31.929;57.689;2553.182
2513742;-31.782;56.525;2553.182
2513743;-31.929;56.772;2553.182
2513745;-70.906;25.126;2562.369
2513746;-71.053;24.88;2562.369
2513747;-54.124;25.126;2562.369
2513748;-54.271;24.88;2562.369
2513749;-53.009;25.126;2562.369
2513750;-52.862;24.88;2562.369
2513751;-70.906;-5.745;2562.369
2513752;-71.053;-5.499;2562.369
2513753;-54.124;-5.745;2562.369
2513754;-54.271;-5.499;2562.369
2513755;-53.009;-5.745;2562.369
2513756;-52.862;-5.499;2562.369
2513757;-20.561;-5.745;2562.369
2513758;-20.708;-5.499;2562.369
2513759;-19.446;-5.745;2562.369
2513760;-19.299;-5.499;2562.369
2513761;-1.204;24.372;2562.369
2513762;-1.057;24.126;2562.369
2513763;-1.204;22.963;2562.369
2513764;-1.057;23.209;2562.369
2513765;-1.204;56.525;2562.369
2513766;-1.057;56.772;2562.369
2513767;-1.204;57.935;2562.369
2513768;-1.057;57.689;2562.369
2513769;-1.204;74.716;2562.369
2513770;-1.057;74.47;2562.369
2513771;-31.782;74.716;2562.369
2513772;-31.929;74.47;2562.369
2513773;-31.782;57.935;2562.369
2513774;-31.929;57.689;2562.369
2513775;-31.782;56.525;2562.369
2513776;-31.929;56.772;2562.369
2513544;-31.782;56.525;2498.064
2513778;-70.906;25.126;2571.555
2513779;-71.053;24.88;2571.555
2513780;-54.124;25.126;2571.555
2513781;-54.271;24.88;2571.555
2513782;-53.009;25.126;2571.555
2513783;-52.862;24.88;2571.555
2513784;-70.906;-5.745;2571.555
2513785;-71.053;-5.499;2571.555
2513786;-54.124;-5.745;2571.555
2513787;-54.271;-5.499;2571.555
2513788;-53.009;-5.745;2571.555
2513789;-52.862;-5.499;2571.555
2513790;-20.561;-5.745;2571.555
2513791;-20.708;-5.499;2571.555
2513792;-19.446;-5.745;2571.555
2513793;-19.299;-5.499;2571.555
2513794;-1.204;24.372;2571.555
2513795;-1.057;24.126;2571.555
2513796;-1.204;22.963;2571.555
2513797;-1.057;23.209;2571.555
2513798;-1.204;56.525;2571.555
2513799;-1.057;56.772;2571.555
2513800;-1.204;57.935;2571.555
2513801;-1.057;57.689;2571.555
2513802;-1.204;74.716;2571.555
2513803;-1.057;74.47;2571.555
2513804;-31.782;74.716;2571.555
2513805;-31.929;74.47;2571.555
2513806;-31.782;57.935;2571.555
2513807;-31.929;57.689;2571.555
2513808;-31.782;56.525;2571.555
2513809;-31.929;56.772;2571.555
2513811;-70.906;25.126;2580.741
2513812;-71.053;24.88;2580.741
2513813;-54.124;25.126;2580.741
2513814;-54.271;24.88;2580.741
2513815;-53.009;25.126;2580.741
2513816;-52.862;24.88;2580.741
2513817;-70.906;-5.745;2580.741
2513818;-71.053;-5.499;2580.741
2513819;-54.124;-5.745;2580.741
2513820;-54.271;-5.499;2580.741
2513821;-53.009;-5.745;2580.741
2513822;-52.862;-5.499;2580.741
2513823;-20.561;-5.745;2580.741
2513824;-20.708;-5.499;2580.741
2513825;-19.446;-5.745;2580.741
2513826;-19.299;-5.499;2580.741
2513827;-1.204;24.372;2580.741
2513828;-1.057;24.126;2580.741
2513829;-1.204;22.963;2580.741
2513830;-1.057;23.209;2580.741
2513831;-1.204;56.525;2580.741
2513832;-1.057;56.772;2580.741
2513833;-1.204;57.935;2580.741
2513834;-1.057;57.689;2580.741
2513835;-1.204;74.716;2580.741
2513836;-1.057;74.47;2580.741
2513837;-31.782;74.716;2580.741
2513838;-31.929;74.47;2580.741
2513839;-31.782;57.935;2580.741
2513840;-31.929;57.689;2580.741
2513841;-31.782;56.525;2580.741
2513842;-31.929;56.772;2580.741
2382854;-26.606;90.793;2452.133
2382855;-34.505;86.249;2452.133
2382856;-19.298;81.566;2452.133
2382857;-32.635;82.246;2452.133
2382858;-31.306;78.17;2452.133
2382859;-27.312;74.012;2452.133
2382860;-20.807;75.34;2452.133
2382861;-20.135;76.21;2452.133
2382862;-21.857;82.402;2452.133
2382863;-23.949;86.52;2452.133
2382864;-27.59;82.402;2452.133
2382865;-32.635;82.517;2452.133
2382866;-20.511;89.062;2452.133
2382867;-20.011;87.743;2452.133
2382868;-20.463;89.062;2452.133
2382869;-19.963;87.791;2452.133
2382870;-32.635;65.465;2452.133
2382871;-31.306;61.389;2452.133
2382872;-20.807;58.559;2452.133
2382873;-20.135;59.428;2452.133
2382874;-21.857;65.621;2452.133
2382875;-23.949;69.738;2452.133
2382876;-27.59;65.621;2452.133
2382877;-32.635;65.736;2452.133
2382878;-20.511;72.281;2452.133
2382879;-20.011;70.961;2452.133
2382880;-20.463;72.281;2452.133
2382881;-19.963;71.01;2452.133
2382882;-32.635;48.995;2452.133
2382883;-31.306;53.072;2452.133
2382884;-20.807;55.901;2452.133
2382885;-20.135;55.032;2452.133
2382886;-21.857;48.839;2452.133
2382887;-23.949;44.722;2452.133
2382888;-27.59;48.839;2452.133
2382889;-32.635;48.724;2452.133
2382890;-20.511;42.179;2452.133
2382891;-20.011;43.499;2452.133
2382892;-20.463;42.179;2452.133
2382893;-19.963;43.451;2452.133
2382894;-0.351;82.246;2452.133
2382895;-1.68;78.17;2452.133
2382896;-12.179;75.34;2452.133
2382897;-12.851;76.21;2452.133
2382898;-11.129;82.402;2452.133
2382899;-9.037;86.52;2452.133
2382900;-5.396;82.402;2452.133
2382901;-0.351;82.517;2452.133
2382902;-12.475;89.062;2452.133
2382903;-12.975;87.743;2452.133
2382904;-12.523;89.062;2452.133
2382905;-13.024;87.791;2452.133
2382906;-0.351;65.465;2452.133
2382907;-1.68;61.389;2452.133
2382908;-12.179;58.559;2452.133
2382910;-11.129;65.621;2452.133
2382911;-9.037;69.738;2452.133
2382912;-5.396;65.621;2452.133
2382913;-0.351;65.736;2452.133
2382915;-12.975;70.961;2452.133
2382916;-12.523;72.281;2452.133
2382917;-13.024;71.01;2452.133
2382918;-0.351;48.995;2452.133
2382920;-12.179;55.901;2452.133
2382921;-12.851;55.032;2452.133
2382922;-11.129;48.839;2452.133
2382923;-9.037;44.722;2452.133
2382925;-0.351;48.724;2452.133
2382926;-12.475;42.179;2452.133
2382927;-12.975;43.499;2452.133
2382928;-12.523;42.179;2452.133
2382930;-0.351;31.902;2452.133
2382931;-1.68;27.826;2452.133
2382932;-12.179;24.996;2452.133
2382933;-12.851;25.865;2452.133
2382929;-13.024;43.451;2452.133
2382935;-9.037;36.175;2452.133
2382936;-5.396;32.058;2452.133
2382937;-0.351;32.173;2452.133
2382938;-12.475;38.718;2452.133
2382934;-11.129;32.058;2452.133
2382940;-12.523;38.718;2452.133
2382941;-13.024;37.447;2452.133
2382942;-0.351;15.432;2452.133
2382943;-1.68;19.509;2452.133
2382939;-12.975;37.398;2452.133
2382945;-12.851;21.469;2452.133
2382946;-11.129;15.276;2452.133
2382947;-9.037;11.159;2452.133
2382944;-12.179;22.338;2452.133
2382948;-5.396;15.276;2452.133
2382950;-12.475;8.616;2452.133
2382951;-12.975;9.936;2452.133
2382952;-12.523;8.616;2452.133
2382953;-13.024;9.888;2452.133
2382949;-0.351;15.161;2452.133
2382962;-11.769;-6.451;2452.133
2382963;-15.845;-5.122;2452.133
2382964;-18.675;5.376;2452.133
2382965;-17.805;6.049;2452.133
2382966;-11.613;4.327;2452.133
2382967;-7.495;2.235;2452.133
2382968;-11.613;-1.407;2452.133
2382969;-11.498;-6.451;2452.133
2382970;-4.953;5.672;2452.133
2382971;-6.272;6.173;2452.133
2382972;-4.953;5.721;2452.133
2382973;-6.224;6.221;2452.133
2382975;-28.238;-6.451;2452.133
2382976;-24.162;-5.122;2452.133
2382977;-21.332;5.376;2452.133
2382978;-22.202;6.049;2452.133
2382979;-28.394;4.327;2452.133
2382980;-32.512;2.235;2452.133
2382981;-28.394;-1.407;2452.133
2382982;-28.509;-6.451;2452.133
2382983;-35.054;5.672;2452.133
2382984;-33.735;6.173;2452.133
2382985;-35.054;5.721;2452.133
2382986;-33.783;6.221;2452.133
2382988;-45.332;-6.451;2452.133
2382989;-49.408;-5.122;2452.133
2382990;-52.238;5.376;2452.133
2382991;-51.368;6.049;2452.133
2382992;-45.176;4.327;2452.133
2382993;-41.058;2.235;2452.133
2382994;-45.176;-1.407;2452.133
2382995;-45.061;-6.451;2452.133
2382996;-38.516;5.672;2452.133
2382997;-39.835;6.173;2452.133
2382998;-38.516;5.721;2452.133
2382999;-39.787;6.221;2452.133
2383001;-61.801;-6.451;2452.133
2383002;-57.725;-5.122;2452.133
2383003;-54.895;5.376;2452.133
2383004;-55.765;6.049;2452.133
2383005;-61.957;4.327;2452.133
2383006;-66.075;2.235;2452.133
2383007;-61.957;-1.407;2452.133
2383008;-62.072;-6.451;2452.133
2383009;-68.617;5.672;2452.133
2383010;-67.298;6.173;2452.133
2383011;-68.617;5.721;2452.133
2383012;-67.346;6.221;2452.133
2383014;-78.583;-6.451;2452.133
2383015;-74.506;-5.122;2452.133
2383016;-71.677;5.376;2452.133
2383017;-72.546;6.049;2452.133
2383018;-78.739;4.327;2452.133
2383019;-82.856;2.235;2452.133
2383020;-78.739;-1.407;2452.133
2383021;-78.854;-6.451;2452.133
2383022;-85.399;5.672;2452.133
2383023;-84.079;6.173;2452.133
2383024;-85.399;5.721;2452.133
2383025;-84.128;6.221;2452.133
2383027;-78.583;25.832;2452.133
2383028;-74.506;24.504;2452.133
2383029;-71.677;14.005;2452.133
2383030;-72.546;13.332;2452.133
2383031;-78.739;15.055;2452.133
2383032;-82.856;17.146;2452.133
2383033;-78.739;20.788;2452.133
2383034;-78.854;25.832;2452.133
2383035;-85.399;13.709;2452.133
2383036;-84.079;13.209;2452.133
2383037;-85.399;13.66;2452.133
2383038;-84.128;13.16;2452.133
2383040;-61.801;25.832;2452.133
2383041;-57.725;24.504;2452.133
2383042;-54.895;14.005;2452.133
2383043;-55.765;13.332;2452.133
2383044;-61.957;15.055;2452.133
2383045;-66.075;17.146;2452.133
2383046;-61.957;20.788;2452.133
2383047;-62.072;25.832;2452.133
2383048;-68.617;13.709;2452.133
2383049;-67.298;13.209;2452.133
2383050;-68.617;13.66;2452.133
2383051;-67.346;13.16;2452.133
2383053;-45.332;25.832;2452.133
2383054;-49.408;24.504;2452.133
2383055;-52.238;14.005;2452.133
2383056;-51.368;13.332;2452.133
2383057;-45.176;15.055;2452.133
2383058;-41.058;17.146;2452.133
2383059;-45.176;20.788;2452.133
2383060;-45.061;25.832;2452.133
2383061;-38.516;13.709;2452.133
2383062;-39.835;13.209;2452.133
2383063;-38.516;13.66;2452.133
2383064;-39.787;13.16;2452.133
2383066;-26.483;29.507;2452.133
2383067;-19.298;64.44;2452.133
2383068;-19.298;47.97;2452.133
2383069;-13.688;64.44;2452.133
2383070;-26.787;57.23;2452.133
2383071;-36.785;33.985;2452.133
2383072;-31.536;38.185;2452.133
2383073;-31.536;40.449;2452.133
2383074;-65.804;27.702;2452.133
2383075;-82.586;27.702;2452.133
2383076;-87.13;19.804;2452.133
2383077;-78.443;12.496;2452.133
2383078;-71.529;12.332;2452.133
2383079;-70.348;20.099;2452.133
2383080;-54.813;12.496;2452.133
2383081;-53.567;20.066;2452.133
2383082;-36.785;23.503;2452.133
2383083;-36.785;16.498;2452.133
2383084;-87.13;-0.423;2452.133
2383085;-77.574;6.886;2452.133
2383087;-53.567;6.886;2452.133
2383088;-65.804;-8.321;2452.133
2383089;-32.241;-8.321;2452.133
2383090;-3.222;0.119;2452.133
2383091;-29.264;6.886;2452.133
2383092;-21.185;7.05;2452.133
2383093;-18.822;7.05;2452.133
2383094;-0.852;6.886;2452.133
2383095;-11.908;6.886;2452.133
2383096;-13.688;15.276;2452.133
2383097;-13.688;32.058;2452.133
2383098;-13.688;47.97;2452.133
2383099;-13.688;82.435;2452.133
2383100;-13.852;75.193;2452.133
2383101;-19.298;36.823;2452.133
2383102;-22.891;32.525;2452.133
2383103;-19.298;24.307;2452.133
2383104;-22.891;24.684;2452.133
2383105;-36.785;-1.046;2452.133
2383106;-53.567;-1.013;2452.133
2383107;-70.348;-0.718;2452.133
2383108;1.519;12.266;2452.133
2383109;1.519;44.993;2452.133
2383110;1.519;86.249;2452.133
2383111;-6.38;90.793;2452.133
2383112;-5.297;40.449;2452.133
2383113;-5.707;23.667;2452.133
2383114;-20.004;-1.144;2452.133
2383115;-76.729;9.691;2452.133
2383116;-31.634;20.501;2452.133
2383117;-28.96;17.991;2452.133
2383118;-31.273;17.811;2452.133
2383119;-31.191;13.652;2452.133
2383120;-26.598;15.202;2452.133
2383121;-21.546;14.464;2452.133
2383122;-28.484;16.597;2452.133
2383123;-26.483;15.941;2452.133
2383125;-34.505;44.993;2452.133
2383126;-82.586;-8.321;2452.133
2383127;-5.674;74.012;2452.133
2383124;-19.134;14.317;2452.133
2383129;-31.634;27.67;2452.133
2383128;-32.241;30.655;2452.133
2383130;-31.027;30.655;2452.133
2383131;-31.634;33.641;2452.133
2383132;-5.789;57.23;2452.133
2383133;-36.9;-9.453;0.0
2383134;-25.163;12.332;2452.133
2383136;-7.766;-8.321;2452.133
2383135;-41.329;-8.321;2452.133
2383137;-41.329;27.702;2452.133
2383138;-36.9;28.277;0.0
2383139;1.519;35.905;2452.133
2383140;1.519;69.468;2452.133
2383141;-34.505;69.468;2452.133
2383143;-54.821;6.098;2452.133
2383142;-35.079;41.58;0.0
2383144;-52.312;6.098;2452.133
2383145;-53.567;6.098;2452.133
2383146;-43.388;23.173;2456.562
2383155;-26.606;90.793;2461.319
2383156;-34.505;86.249;2461.319
2383157;-19.298;81.566;2461.319
2383158;-32.635;82.246;2461.319
2383159;-31.306;78.17;2461.319
2383160;-27.312;74.012;2461.319
2383161;-20.807;75.34;2461.319
2383162;-20.135;76.21;2461.319
2383163;-21.857;82.402;2461.319
2383164;-23.949;86.52;2461.319
2383165;-27.59;82.402;2461.319
2383166;-32.635;82.517;2461.319
2383167;-20.511;89.062;2461.319
2383168;-20.011;87.743;2461.319
2383169;-20.463;89.062;2461.319
2383171;-32.635;65.465;2461.319
2383170;-19.963;87.791;2461.319
2383172;-31.306;61.389;2461.319
2383173;-20.807;58.559;2461.319
2383174;-20.135;59.428;2461.319
2383175;-21.857;65.621;2461.319
2383176;-23.949;69.738;2461.319
2383177;-27.59;65.621;2461.319
2383178;-32.635;65.736;2461.319
2383179;-20.511;72.281;2461.319
2383181;-20.463;72.281;2461.319
2383182;-19.963;71.01;2461.319
2383183;-32.635;48.995;2461.319
2383184;-31.306;53.072;2461.319
2383186;-20.135;55.032;2461.319
2383187;-21.857;48.839;2461.319
2383185;-20.807;55.901;2461.319
2383180;-20.011;70.961;2461.319
2383188;-23.949;44.722;2461.319
2383189;-27.59;48.839;2461.319
2383190;-32.635;48.724;2461.319
2383191;-20.511;42.179;2461.319
2383192;-20.011;43.499;2461.319
2383193;-20.463;42.179;2461.319
2383194;-19.963;43.451;2461.319
2383195;-0.351;82.246;2461.319
2383196;-1.68;78.17;2461.319
2383197;-12.179;75.34;2461.319
2383198;-12.851;76.21;2461.319
2383200;-9.037;86.52;2461.319
2383201;-5.396;82.402;2461.319
2383212;-9.037;69.738;2461.319
2383213;-5.396;65.621;2461.319
2383214;-0.351;65.736;2461.319
2383215;-12.475;72.281;2461.319
2383216;-12.975;70.961;2461.319
2383217;-12.523;72.281;2461.319
2383218;-13.024;71.01;2461.319
2383219;-0.351;48.995;2461.319
2383220;-1.68;53.072;2461.319
2383221;-12.179;55.901;2461.319
2383222;-12.851;55.032;2461.319
2383223;-11.129;48.839;2461.319
2383224;-9.037;44.722;2461.319
2383225;-5.396;48.839;2461.319
2383226;-0.351;48.724;2461.319
2383227;-12.475;42.179;2461.319
2383228;-12.975;43.499;2461.319
2383229;-12.523;42.179;2461.319
2383230;-13.024;43.451;2461.319
2383231;-0.351;31.902;2461.319
2383232;-1.68;27.826;2461.319
2383233;-12.179;24.996;2461.319
2383234;-12.851;25.865;2461.319
2383235;-11.129;32.058;2461.319
2383236;-9.037;36.175;2461.319
2383237;-5.396;32.058;2461.319
