Element ID;Element Name;Category;Family;Type;Level;Altura;Comprimento;Contador;Área;Área Calculada
1578775;Paredes externas;Materiais;N/A;N/A;N/A;;;1.0;;
1578776;Telhados;Materiais;N/A;N/A;N/A;;;1.0;;
1578777;Lajes no eixo;Materiais;N/A;N/A;N/A;;;1.0;;
1578778;Paredes internas;Materiais;N/A;N/A;N/A;;;1.0;;
1578779;Pisos internos;Materiais;N/A;N/A;N/A;;;1.0;;
1578780;Tetos;Materiais;N/A;N/A;N/A;;;1.0;;
1578781;Superfícies de ar;Materiais;N/A;N/A;N/A;;;1.0;;
1578782;Paredes subterrâneas;Materiais;N/A;N/A;N/A;;;1.0;;
1578783;Janelas operáveis;Materiais;N/A;N/A;N/A;;;1.0;;
1578784;Clarabóias operáveis;Materiais;N/A;N/A;N/A;;;1.0;;
1578785;Portas corrediças;Materiais;N/A;N/A;N/A;;;1.0;;
1578786;Aberturas de ar;Materiais;N/A;N/A;N/A;;;1.0;;
1578787;Sombras;Materiais;N/A;N/A;N/A;;;1.0;;
1578788;Phase-Demo;Materiais;N/A;N/A;N/A;;;1.0;;
1578789;Phase-Exist;Materiais;N/A;N/A;N/A;;;1.0;;
1578790;Phase-Temp;Materiais;N/A;N/A;N/A;;;1.0;;
1578791;Analytical Floor Surface;Materiais;N/A;N/A;N/A;;;1.0;;
1578792;Analytical Slab Surface;Materiais;N/A;N/A;N/A;;;1.0;;
1578793;Analytical Wall Surface;Materiais;N/A;N/A;N/A;;;1.0;;
1600346;Plástico Preto;Materiais;N/A;N/A;N/A;;;1.0;;
1600349;Metal Preto Fosco;Materiais;N/A;N/A;N/A;;;1.0;;
1600351;Alumínio Preto;Materiais;N/A;N/A;N/A;;;1.0;;
1600355;Alumínio Semi Polido;Materiais;N/A;N/A;N/A;;;1.0;;
1600356;Analytical Surface - Sliding Doors;Materiais;N/A;N/A;N/A;;;1.0;;
1600357;Analytical Surface - Air Openings;Materiais;N/A;N/A;N/A;;;1.0;;
1600358;Analytical Surface - Shades;Materiais;N/A;N/A;N/A;;;1.0;;
1600359;Analytical Surface - Exterior Walls;Materiais;N/A;N/A;N/A;;;1.0;;
1600360;Analytical Surface - Roofs;Materiais;N/A;N/A;N/A;;;1.0;;
1600361;Analytical Surface - Slabs on Grade;Materiais;N/A;N/A;N/A;;;1.0;;
1600362;Analytical Surface - Interior Walls;Materiais;N/A;N/A;N/A;;;1.0;;
1600363;Analytical Surface - Interior Floors;Materiais;N/A;N/A;N/A;;;1.0;;
1600364;Analytical Surface - Ceilings;Materiais;N/A;N/A;N/A;;;1.0;;
1600365;Analytical Surface - Air Surfaces;Materiais;N/A;N/A;N/A;;;1.0;;
1600366;Analytical Surface - Underground Walls;Materiais;N/A;N/A;N/A;;;1.0;;
1600367;Analytical Surface - Operable Windows;Materiais;N/A;N/A;N/A;;;1.0;;
1600368;Analytical Surface - Operable Skylights;Materiais;N/A;N/A;N/A;;;1.0;;
1630750;Alumínio Anodizado Branco;Materiais;N/A;N/A;N/A;;;1.0;;
1737675;GRAMA 2;Materiais;N/A;N/A;N/A;;;1.0;;
1969354;_PW - Madeirado;Materiais;N/A;N/A;N/A;;;1.0;;
2034140;Analytical Panels;Materiais;N/A;N/A;N/A;;;1.0;;
2034220;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034221;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034222;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034223;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034224;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034226;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034227;;Painéis analíticos;N/A;N/A;N/A;;;1.0;;
2034228;Electrical Analytical Loads;Materiais;N/A;N/A;N/A;;;1.0;;
2042114;Telhado padrão;Materiais;N/A;N/A;N/A;;;1.0;;
2042117;Superfície do piso analítica;Materiais;N/A;N/A;N/A;;;1.0;;
2042118;Superfície da parede analítica;Materiais;N/A;N/A;N/A;;;1.0;;
2042119;Superfície da laje analítica;Materiais;N/A;N/A;N/A;;;1.0;;
2042123;Concreto 30 MPa;Recursos de materiais;N/A;N/A;N/A;;;1.0;;
2042124;PED_CONC.C30;Materiais;N/A;N/A;N/A;;;1.0;;
2042125;Superfície analítica – Paredes externas;Materiais;N/A;N/A;N/A;;;1.0;;
2042126;Superfície analítica – Telhados;Materiais;N/A;N/A;N/A;;;1.0;;
2042127;Superfície analítica – Lajes no eixo;Materiais;N/A;N/A;N/A;;;1.0;;
2042128;Superfície analítica – Paredes internas;Materiais;N/A;N/A;N/A;;;1.0;;
2042129;Superfície analítica – Pisos internos;Materiais;N/A;N/A;N/A;;;1.0;;
2042130;Superfície analítica – Forros;Materiais;N/A;N/A;N/A;;;1.0;;
2042131;Superfície analítica – Superfícies de ar;Materiais;N/A;N/A;N/A;;;1.0;;
2042132;Superfície analítica – Paredes subterrâneas;Materiais;N/A;N/A;N/A;;;1.0;;
2042133;Superfície analítica – Janelas operáveis;Materiais;N/A;N/A;N/A;;;1.0;;
2042134;Superfície analítica – Claraboias operáveis;Materiais;N/A;N/A;N/A;;;1.0;;
2042135;Superfície analítica – Portas corrediças;Materiais;N/A;N/A;N/A;;;1.0;;
2042136;Superfície analítica – Aberturas de ar;Materiais;N/A;N/A;N/A;;;1.0;;
2042137;Superfície analítica – Sombras;Materiais;N/A;N/A;N/A;;;1.0;;
2042138;Painéis analíticos;Materiais;N/A;N/A;N/A;;;1.0;;
2042140;Cargas analíticas elétricas;Materiais;N/A;N/A;N/A;;;1.0;;
2042936;BORDA PISCINA;Materiais;N/A;N/A;N/A;;;1.0;;
2042937;PISCINA;Materiais;N/A;N/A;N/A;;;1.0;;
2042938;P3;Materiais;N/A;N/A;N/A;;;1.0;;
2292069;736,21 - PAV 1;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292084;739,01 - PAV 2;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292093;741,81 - PAV 3;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292202;744,61 - PAV 4;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292209;747,41 - PAV 5;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292216;750,21 - PAV 6;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292223;753,01 - PAV 7;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292230;755,81 - PAV 8;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292237;758,61 - PAV 9;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292244;761,41 - PAV 10;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292294;764,21 - PAV 11;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292301;767,01 - PAV 12;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292308;769,81 - PAV 13;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292315;772,61 - PAV 14;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292322;775,41 - PAV 15;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292329;778,21 - PAV 16;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292338;781,01 - PAV 17;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292345;783,81 - PAV 18;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292352;786,61 - PAV 19;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292359;789,41 - PAV 20;Níveis;Nível;8mm Head;N/A;;;1.0;;
2292918;Render Material 255-255-255;Materiais;N/A;N/A;N/A;;;1.0;;
2292921;Render Material 255-0-0;Materiais;N/A;N/A;N/A;;;1.0;;
2292924;Render Material 255-255-0;Materiais;N/A;N/A;N/A;;;1.0;;
2292927;Render Material 0-255-0;Materiais;N/A;N/A;N/A;;;1.0;;
2292930;Render Material 0-255-255;Materiais;N/A;N/A;N/A;;;1.0;;
2292933;Render Material 0-0-255;Materiais;N/A;N/A;N/A;;;1.0;;
2292936;Render Material 255-0-255;Materiais;N/A;N/A;N/A;;;1.0;;
2292941;Render Material 102-102-102;Materiais;N/A;N/A;N/A;;;1.0;;
2292946;Render Material 101-101-101;Materiais;N/A;N/A;N/A;;;1.0;;
2292953;Render Material 127-95-0;Materiais;N/A;N/A;N/A;;;1.0;;
2292956;Render Material 127-0-0;Materiais;N/A;N/A;N/A;;;1.0;;
2292963;Render Material 76-38-47;Materiais;N/A;N/A;N/A;;;1.0;;
2292966;Render Material 127-0-255;Materiais;N/A;N/A;N/A;;;1.0;;
2293431;Render Material 0-0-0;Materiais;N/A;N/A;N/A;;;1.0;;
2293438;Render Material 153-153-153;Materiais;N/A;N/A;N/A;;;1.0;;
2293441;Render Material 204-204-204;Materiais;N/A;N/A;N/A;;;1.0;;
2326232;792,51 - BAR;Níveis;Nível;8mm Head;N/A;;;1.0;;
2326239;797,69 - COB;Níveis;Nível;8mm Head;N/A;;;1.0;;
2331443;795,55 - POÇO;Níveis;Nível;8mm Head;N/A;;;1.0;;
2340493;734,60- INT;Níveis;Nível;8mm Head;N/A;;;1.0;;
2345330;Material renderizado 255-255-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345333;Material renderizado 128-128-128;Materiais;N/A;N/A;N/A;;;1.0;;
2345336;Material renderizado 255-255-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345339;Material renderizado 255-0-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345344;Material renderizado 0-255-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345347;Material renderizado 255-0-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345354;Material renderizado 159-255-127;Materiais;N/A;N/A;N/A;;;1.0;;
2345361;Material renderizado 0-255-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345364;Material renderizado 165-82-82;Materiais;N/A;N/A;N/A;;;1.0;;
2345367;Material renderizado 255-127-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345370;Material renderizado 191-127-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345373;Material renderizado 0-63-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345376;Material renderizado 255-127-159;Materiais;N/A;N/A;N/A;;;1.0;;
2345381;Material renderizado 204-204-204;Materiais;N/A;N/A;N/A;;;1.0;;
2345388;Material renderizado 0-191-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345395;Material renderizado 255-127-127;Materiais;N/A;N/A;N/A;;;1.0;;
2345398;Material renderizado 191-255-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345441;Material renderizado 102-102-102;Materiais;N/A;N/A;N/A;;;1.0;;
2345466;Material renderizado 0-0-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345469;Material renderizado 255-0-63;Materiais;N/A;N/A;N/A;;;1.0;;
2345476;Material renderizado 255-159-127;Materiais;N/A;N/A;N/A;;;1.0;;
2345563;Material renderizado 255-191-0;Materiais;N/A;N/A;N/A;;;1.0;;
2345582;Material renderizado 165-0-124;Materiais;N/A;N/A;N/A;;;1.0;;
2345649;Material renderizado 127-191-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345700;Material renderizado 101-101-101;Materiais;N/A;N/A;N/A;;;1.0;;
2345814;Material renderizado 0-127-255;Materiais;N/A;N/A;N/A;;;1.0;;
2345825;Material renderizado 82-145-165;Materiais;N/A;N/A;N/A;;;1.0;;
2349047;Render Material 128-128-128;Materiais;N/A;N/A;N/A;;;1.0;;
2349061;Render Material 255-127-0;Materiais;N/A;N/A;N/A;;;1.0;;
2349072;Render Material 159-255-127;Materiais;N/A;N/A;N/A;;;1.0;;
2349079;Render Material 255-127-127;Materiais;N/A;N/A;N/A;;;1.0;;
2349083;Render Material 0-63-255;Materiais;N/A;N/A;N/A;;;1.0;;
2349086;Render Material 255-191-0;Materiais;N/A;N/A;N/A;;;1.0;;
2382187;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;4.27;1.0;9.161;4.27
2382188;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.111;2.58
2382189;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;4.42;1.0;8.044;4.42
2382190;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382191;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382192;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.68;1.0;6.019;2.68
2382193;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382194;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382195;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382196;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382197;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382198;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382199;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382200;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382201;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382202;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382203;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382204;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382205;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382206;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382207;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382208;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382209;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382210;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382211;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382212;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382213;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382214;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382215;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382216;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382217;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382218;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382219;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382220;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382221;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382222;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382223;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382224;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382225;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382226;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382227;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382228;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382229;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382230;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382231;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382232;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382233;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382234;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382235;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382236;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382237;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382238;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382239;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382240;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382241;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382242;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382243;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382244;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382245;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382246;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382247;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382248;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382249;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382250;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382251;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382252;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382253;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382254;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382255;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382256;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382257;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382258;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382259;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382260;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382261;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382262;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382263;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382264;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382265;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382266;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382267;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382268;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382269;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382270;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382271;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382272;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382273;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382274;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382275;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382276;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382277;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382278;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382279;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382280;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382281;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382282;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382283;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382284;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382285;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382286;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382295;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382296;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
2382297;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.62;1.0;1.674;0.62
2382298;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.32;1.0;0.864;0.32
2382299;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;1.37;1.0;3.699;1.37
2382300;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;741,81 - PAV 3;2.7;2.42;1.0;5.05;2.42
2382301;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;741,81 - PAV 3;2.7;2.12;1.0;4.057;2.12
2382302;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382303;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.87;1.0;2.336;0.87
2382304;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;741,81 - PAV 3;2.7;0.24;1.0;0.66;0.24
2382305;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.87;1.0;0.346;0.87
2382306;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;0.4;0.22;1.0;0.086;0.22
2382308;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.95;1.0;2.565;0.95
2382309;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.25;2.35;1.0;1.091;2.35
